SYMBOL	meta2d_pvalue
Gm10413|||Gm3476|||Gm3424|||Gm3012|||Gm8246|||Gm5458|||Gm5795|||Gm2888|||Gm8279|||Gm6337|||Gm3127|||Gm3696|||Gm5797|||Gm5796|||Gm10406|||Gm2897|||Gm3317|||Gm10408|||Gm3488|||Gm3500|||Gm3558|||Gm3383|||Gm3636|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm10409|||Gm3002|||Gm2244|||Gm3278|||Gm3667|||Gm8050|||Gm9602|||Gm3264|||Gm3173|||Gm3095|||Gm3043|||Gm10340|||Gm8271|||Gm16434|||Gm3594|||Gm3642|||Gm16440|||Gm3373|||Gm3239|||Gm3629|||2610042L04Rik|||Gm10338|||LOC102636792|||LOC102632113|||LOC100861615|||LOC101055754|||Gm3005|||LOC105245673|||LOC105245675	0.877664
Gm3020|||Gm10409|||Gm3194|||Gm3264|||Gm3488|||Gm2897|||Gm3558|||2610042L04Rik|||Gm3002|||Gm2956|||Gm10406|||Gm3173|||Gm3095|||Gm38690|||Gm33933|||Gm38418|||Gm16525|||Gm8108|||Gm3317|||Gm3373|||Gm3239|||Gm3739|||Gm3248|||LOC100861615|||Gm3005|||LOC101055754	6.73681e-13
Gm5796|||Gm3500|||Gm3383|||Gm3373|||Gm3194|||Gm3173|||Gm10406|||Gm2237|||Gm3696|||Gm3002|||Gm2897|||Gm3317|||Gm3488|||Gm3558|||Gm3667|||Gm3264|||Gm5458|||Gm10408|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm10409|||Gm2244|||Gm3278|||Gm8050|||Gm8279|||Gm3095|||Gm3043|||Gm10340|||Gm8271|||Gm16434|||Gm33933|||Gm3476|||Gm3012|||Gm3642|||Gm16440|||Gm3739|||Gm5797|||Gm2888|||Gm9602|||Gm8246|||Gm3594|||Gm6337|||Gm3424|||Gm3127|||Gm3159|||Gm3239|||Gm3629	0
Gm3488|||Gm3558|||Gm3383|||Gm3264|||Gm3194|||Gm10406|||Gm10340|||Gm3317|||Gm5796|||Gm3002|||Gm3696|||Gm2897|||Gm3500|||Gm10409|||Gm3373|||Gm5458|||Gm10408|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm2244|||Gm3278|||Gm3667|||Gm8050|||Gm8279|||Gm3173|||Gm3095|||Gm3043|||Gm8271|||Gm16434|||Gm33933|||Gm3012|||Gm3642|||Gm16440|||Gm3739|||Gm5797|||Gm2888|||Gm2956|||Gm9602|||Gm38690|||Gm8246|||Gm3594|||Gm3476|||Gm6337|||Gm38418|||Gm3424|||Gm3127|||Gm3159|||Gm16525|||Gm8108	0
LOC102636792|||Gm5795|||Gm10413|||Gm8279|||Gm3012|||Gm5458|||Gm10406|||Gm3500|||Gm3558|||Gm3002|||Gm2888|||Gm8246|||Gm3424|||Gm3127|||Gm3696|||Gm5797|||Gm5796|||Gm2897|||Gm3317|||Gm10408|||Gm3488|||Gm3383|||Gm3636|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm10409|||Gm2244|||Gm3278|||Gm3667|||Gm8050|||Gm3264|||Gm3173|||Gm3095|||Gm3043|||Gm10340|||Gm8271|||Gm16434|||Gm33933|||Gm3594|||Gm3476|||Gm6337|||Gm3642|||Gm16440|||Gm3373|||Gm3629|||2610042L04Rik|||Gm9602|||Gm3159|||Gm3239|||Gm3739|||Gm3194|||Gm2237|||Gm10338|||LOC100861615|||LOC101055754|||Gm3005|||LOC105245673|||LOC105245675|||LOC102632113	8.44376e-09
Gm8271|||Gm10408|||D830030K20Rik|||Gm3278|||Gm8050|||Gm3043|||Gm16440|||Gm3696|||Gm5796|||Gm10406|||Gm3500|||Gm3558|||Gm3383|||Gm3002|||Gm2244|||Gm3667|||Gm3264|||Gm10340|||Gm3373|||Gm5458|||Gm5797|||Gm2897|||Gm3317|||Gm3488|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||4930555G01Rik|||Gm3020|||Gm10409|||Gm2888|||Gm8279|||Gm9602|||Gm3173|||Gm3095|||Gm8246|||Gm16434|||Gm33933|||Gm3594|||Gm3476|||Gm6337|||Gm3424|||Gm3012|||Gm3127|||Gm3159|||Gm3642|||Gm3739|||Gm3239|||Gm3629|||Gm3194|||Gm2237|||LOC100861615|||LOC101055754|||Gm3005|||Gm10338|||LOC105245673|||LOC105245675|||LOC102636792|||LOC102632113	0
Flnb	8.68229e-05
Abhd6	1.70028
Rpp14	0
Pxk	3.99195e-12
Kctd6	7.19718e-06
2610318M16Rik	0.205945
Ptprg	1.20592
3830406C13Rik	2.4706
Uqcrb	8.54787
Synpr	2.41207
Sntn	0
Gm11100	4.07244
Atxn7	0.595219
Olfr31	1.63326
Il3ra	0.650674
Slc4a7	0.604942
Nek10	6.56145
B230110C06Rik	1.48417e-10
Ngly1	1.52643e-12
Top2b	1.19049e-08
Thrb	0.916541
Nkiras1	0.00367999
Fdft1	3.92211
Nid2	0.56446
Nudt13	1.16239
Fam149b	7.21287
1810062O18Rik	0.0213035
Sec24c	9.21458e-05
Fut11	0
Chchd1	7.87898
Zswim8	11.7669
Plau	0.0201884
Vcl	0.149032
Adk	0
Kat6b	0
Samd8	0.223089
Vdac2	4.11286
A430057M04Rik	4.06494e-11
Lrmda	4.74076e-09
Gm6158|||Cnot1	4.47485
E330034G19Rik	0.184557
Rps24|||Gm4832|||Gm8942	8.22378e-09
4931403M11Rik	0
4931406H21Rik	2.5243e-13
Zmiz1	6.83108
Ppif	0.000942697
Anxa11	4.62229
Duxbl1|||Duxbl2|||Duxbl3	0
Cphx2|||Cphx3|||Cphx1	4.16633
Duxbl2|||Duxbl3|||Duxbl1	5.18182e-08
4933413J09Rik	0
Dennd6a	0.000214488
Arf4	0.689682
Dnah12	3.28207e-12
Asb14	5.69837e-09
Hesx1	0.000733616
Il17rd	0.0968695
Arhgef3	2.64875e-12
Fam208a	2.61573e-09
Erc2	5.87522
Wnt5a	1.5264
Lrtm1	2.62466
Selenok	1.98754
Actr8	7.27863
Chdh	0.886018
Dcp1a	1.46572
Tkt	0.609858
Rft1	0
Sfmbt1	0.0214917
Tmem110	0
Mustn1	0.991381
Itih4	1.31578e-09
Nek4	4.50827
Glt8d1	1.45464
Pbrm1	0.46438
Nt5dc2	6.99552e-07
Tnnc1	2.80901
Sema3g	0.427873
Bap1	2.45222e-13
Capn7	0.786026
Eaf1	0.520449
Btd	0
LOC102640059	1.44154e-15
Galnt15	2.07373e-07
Oxnad1	0
Msmb	1.17593
Parg	1.09959e-05
Ogdhl	1.18397
Ercc6	1.77654
Prrxl1	9.7507e-07
1810011H11Rik	2.54729
Fam170b	0
Vstm4	2.60238
Lrrc18	3.21277e-07
Arhgap22	2.36263e-07
Ptpn20	5.21067
Gdf10	8.42183e-07
Gdf2	0
Rbp3	3.20022e-06
Gm5460	0.0987154
Antxrl	0.0435997
Anxa8	4.53305
Syt15	0.00636071
Glud1	1.83114
Mmrn2	0.222923
Wapl	0.0226261
Grid1	4.22317
Mir346	0.276809
4930474N05Rik	0.153035
Lrit1	1.42099e-08
Lrit2	0
Dydc1	8.21679e-14
Mat1a	4.6111e-10
Sftpa1	0.0598279
Mbl1	0
1700049E17Rik2|||1700049E17Rik1|||4930503E14Rik|||Gm7233|||1700024B05Rik|||Gm7152|||Gm8267|||Gm5622|||Gm32857|||LOC101056159|||Gm10378	0.011583
1700024B05Rik|||Gm5622|||Gm7152|||4930503E14Rik|||AY358078|||Gm7233|||1700049E17Rik2|||1700049E17Rik1|||Gm10378|||LOC101056159	0.487377
1700024B05Rik|||Gm5622|||Gm7152|||AY358078|||Gm7233|||1700049E17Rik2|||1700049E17Rik1|||Gm10378|||LOC101056159	0.169025
1700024B05Rik|||Gm5622|||Gm7233|||Gm7152|||AY358078|||LOC101056159|||Gm10378	0.34281
4930503E14Rik|||Gm7233|||1700049E17Rik2|||1700024B05Rik|||1700049E17Rik1|||Gm7152|||LOC101056159|||Gm10378	1.86059
4930503E14Rik|||Gm7233|||1700049E17Rik2|||1700049E17Rik1|||1700024B05Rik|||Gm7152|||Gm8267|||AY358078|||Gm5622|||LOC101056159|||Gm10378	0.223007
Ang5|||Ang3	0.288869
Ear2|||Ear3|||Ear12	0
BC061237	2.43336e-09
Ptger2	4.34059
Gpr137c	2.45265e-10
Psmc6	0.737807
Styx|||Gm41143	1.19167e-12
Gm1821|||Ubb	1.33285
Cdkn3	0
Cgrrf1	0
Samd4	0
Socs4	3.32762e-09
Mapk1ip1l|||Gm35078	2.07335
Lgals3	4.77618e-08
Fbxo34	1.58472e-08
Ktn1	0
Peli2	0
Gm6498	0.23441
Gapdh|||Gapdh-ps15|||Gm12070|||Gm6498|||Gm5523|||3000002C10Rik	14.6327
Tmem260	5.38723
Ap5m1	0
Naa30	2.88308e-15
Olfr727	0.410984
Tlr11	8.6465e-11
Olfr736	6.77749e-11
Olfr738	0
Olfr739	0.000139946
Olfr740	0.00187837
Olfr741	3.70112
Olfr742	3.67783
Olfr743	5.14389
Olfr744	0.0537949
Olfr745	1.22702
Olfr746	0
Olfr748	2.35518
Parp2	0
Pnp	1.61271
Apex1	0.570044
Pnp2|||Pnp	6.99367e-07
Rnase10	0
Ang|||Rnase4	0.703611
Eddm3b	2.82944
Rnase6	0.020185
Rnase2b	0.00311003
Ear14|||Ear4	1.53457
Gm7247	0.00039943
Vmn2r89|||Vmn2r88	0.00277026
Gm5622	0
AY358078	1.18738
Ear6|||Ear7	6.03379
Mettl17|||Slc39a2	8.98721e-13
Slc39a2	2.20218e-07
Tppp2	0
Arhgef40	0.151743
Tmem253	0
Rpgrip1	0.0523864
Tox4	1.52849e-09
Olfr1509	0
Trav6-3	0.986278
Trav7d-4	0.00270084
Trav8d-1	0
Trav12n-1	7.58892e-13
Trav14d-3-dv8|||Trav14-1|||Trav14d-2	0.00878451
Trav9n-2|||LOC547323|||Trav9d-4	8.5283e-10
Trav12-2|||Trav12n-1	0.10282
Trav13d-4	0.176119
Trav14d-2|||Trav14d-3-dv8	2.96621e-12
Trav4d-4	4.54688e-08
Trav5-4	0.214921
Tnpo3	0.771459
Trav9d-3	0.21521
Trav14d-3-dv8	2.14537e-08
Trav6d-5	1.34079
Trav14d-3-dv8|||Trav6-3|||Trav9d-4	0
Trav9d-4|||Trav9n-2|||LOC547323	5.76617e-15
Trav7-4|||Trav7d-4	0.0656236
Tcra-V22.1	1.20104e-06
Trav7n-5	0
Trav14-1	6.61797e-10
A630038E17Rik	1.74587e-13
Trav9n-2|||Trav9d-4|||LOC547323	0
Trav12-2	0.119986
Trav19	1.74082
Trav6d-6	2.55313e-13
Trav7-4	0
Trav7d-4|||Trav6d-6	0.00670881
Abhd4	0
Oxa1l	16.0689
Mrpl52	0.0214676
Mmp14	23.6939
Lrp10	0.382334
Rem2	0
Gm40498|||Gm40525	9.08171e-14
Psmb11	2.08521
4930579G18Rik	0
1700123O20Rik	0
Rnf212b	0
Bcl2l2	3.64833
Pabpn1	3.0976
Il25	0.682321
Cmtm5	0
Mhrt	0.429353
Ngdn	1.63436
Gm10364	1.5857e-14
Thtpa	0.396645
Dhrs2	4.08209e-06
Dhrs4	0.299215
Carmil3	2.62063
Cpne6	2.99272
Pck2	7.50848
Dcaf11	0.558772
Fitm1	0
Psme1	0.905737
Rnf31	0.597043
Irf9	0.214945
Rec8	6.19219e-10
Tssk4	1.44406
Gmpr2	9.4569
Nop9	0.00330614
Ltb4r2	2.54e-08
Ltb4r1	0
Nfatc4	7.52086
Nynrin	0.233152
Khnyn	0
Cma2|||Mcpt9	6.52057e-13
Mcpt1	0
Mcpt2	2.5392e-12
Atp12a	0
Rnf17	6.09205e-10
Parp4|||Mphosph8	1.63035
2410022M11Rik	2.92302
Zmym2	6.80653
Ift88	6.85276e-06
Il17d	4.23656
Rpl12|||Snora65	1.63167e-12
Sap18	0
Mrpl57	0.423827
Fgf9	4.12721e-10
Rcbtb1	0.213823
Cab39l	0.928961
Shisa2	0.382312
Mtmr6	3.99133
Amer2	0
Spata13	4.95789
C1qtnf9	0.418553
Mipep	2.87565
Sacs	1.79477
Arl11	0
Trim13	0.0209878
Kcnrg	0.020185
Rnaseh2b	1.38548e-13
Fam124a	2.31151
Serpine3	0.244096
Wdfy2|||Mir8098	9.81473e-10
Defb47	2.70996e-05
Defb43	8.98369e-12
Defb42	0
Ctsb	5.451
Fam167a	0
Xkr6	3.96439
Mir598	0
Pinx1	2.73893e-14
Sox7	0.000583816
Rp1l1	0.00323613
Prss51	5.15487e-08
Prss52	1.94581
Mir124a-1|||Mir124a-1hg	8.88216e-06
Kif13b	2.73665e-07
Ints9	0
Fbxo16	0.000106231
Zfp395	0.0201889
Nuggc	0.58168
Scara5	1.10481e-11
Pbk	2.01905e-10
Ccdc25	2.51085e-06
Clu	1.52662e-09
Chrna2	0.000197533
Trim35	6.54824e-07
Stmn4	3.3021
Adra1a	0
Gm5464	0
Pnma2	11.2117
Ebf2	10.0388
Kctd9	2.56367e-09
Gnrh1	0
Nefl	0
Stc1	3.08016e-11
Nkx2-6	0
Nkx3-1	1.15323e-14
Entpd4|||Entpd4b	6.61801
Loxl2|||Gm21451	0.000258336
Tnfrsf10b	2.88308e-15
Pebp4	1.19739
Egr3	0.0731668
Bin3	0
Mir320	0.277792
Phyhip	2.60492
Lgi3	0.00181748
Reep4	0.592626
Hr	0.00074927
Nudt18	0
Dok2	8.64925e-15
Gfra2	3.59637
Rcbtb2	6.80195e-09
Lpar6	6.53499e-13
Med4	3.80097
Sucla2	3.12883e-10
Htr2a	0
Esd	1.21306
Rubcnl	0
Lcp1	0
Cpb2	5.96494e-09
Zc3h13	0.21983
Siah3	0.765023
Erich6b	2.5198
Snora31	2.19928e-06
Kctd4	0.149032
Nufip1	0
Tsc22d1	0.541107
Ccdc122	0
Enox1	0
Epsti1	0
Vwa8	0.000328807
Mtrf1	0.488603
Kbtbd7	2.70337
Kbtbd6	5.36511e-09
Elf1	0.0033545
Sugt1	0.795939
LOC102633266	0
LOC328448	0
Olfm4	1.06898e-12
Pcdh17	2.23275
Tdrd3	0
4921530L21Rik	5.44574e-11
Snora30	3.49399
Bora	1.32303e-09
Pibf1	0
Klf5	1.72985e-14
Uchl3	0.474485
Lmo7	0
Rpl17|||Rpl17-ps10|||Rpl17-ps8|||Gm6133|||Hk1	0
Acod1	0.00371186
Cln5	0.000928157
Scel	0.0218042
Slain1	0
Ndfip2	1.99387
4930449E01Rik	0
Trim52	3.32e-09
Frg2f12|||Frg2f3|||Frg2f2|||Frg2f10|||Frg2f13|||Frg2f6|||Frg2f7|||Frg2f11|||Frg2f5|||Frg2f9|||Frg2f4|||Frg2f8	0.000196779
Frg2f8|||Frg2f11|||Frg2f9|||Frg2f4|||Frg2f6|||Frg2f7|||Frg2f2|||Frg2f5|||Frg2f12|||Frg2f10|||Frg2f13|||Frg2f3	6.37218e-08
Slitrk5	0.965714
Mir17hg	0
Mir17	0.132036
Mir18	0
Mir19a	0.055546
Mir20a	0.686011
Mir19b-1	3.22531
Mir17hg|||Mir92-1	0
Gpc5	0
Gpc6	0.797034
Gpr180	2.88308e-15
Dnajc3	3.70305
Cldn10	3.09239
Hs6st3	0
Mbnl2	0.000209796
Rap2a	0
Ipo5	9.24765e-12
Farp1	1.67961
B930095G15Rik	0.102613
Ubac2	0
Timm8a2	3.59532e-09
Tm9sf2	0.166272
Clybl	5.58838e-07
Zic2	2.32136e-12
Pcca	10.4908
Gm15735	0
Itgbl1	0.215897
Gm5796|||Gm3696|||Gm10406|||Gm2897|||Gm3500|||Gm3558|||Gm3383|||Gm3002|||Gm3317|||Gm3488|||2610042L04Rik|||Gm3636|||Gm10409|||Gm3667|||Gm3264|||Gm3173|||Gm3095|||Gm10340|||Gm33933|||Gm3373|||Gm3739|||Gm5458|||Gm10408|||Gm5795|||Gm10413|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm2244|||Gm3278|||Gm8050|||Gm8279|||Gm3043|||Gm8246|||Gm8271|||Gm16434|||Gm3424|||Gm3012|||Gm3642|||Gm16440|||Gm3194|||Gm5797|||Gm2888|||Gm9602|||Gm3594|||Gm3476|||Gm6337|||Gm3127|||Gm3159|||Gm3239|||Gm16525|||Gm3629|||Gm2237|||LOC100861615|||LOC101055754|||Gm3005	0
Gm3264|||Gm10406|||Gm2897|||Gm3558|||Gm3383|||Gm3002|||Gm3667|||Gm3739|||Gm3194|||Gm3500|||Gm3696|||Gm5796|||Gm3317|||Gm10408|||Gm3488|||2610042L04Rik|||D830030K20Rik|||Gm3020|||Gm10409|||Gm2244|||Gm3278|||Gm8050|||Gm3173|||Gm3043|||Gm10340|||Gm8271|||Gm33933|||Gm16440|||Gm3373|||Gm2237|||Gm3636|||4930555G01Rik|||Gm3095|||Gm16434|||Gm3642|||LOC100861615|||LOC101055754|||Gm3005|||LOC105245673|||LOC105245675	1.44154e-15
Gm9602|||Gm3239|||Gm10406|||Gm3500|||Gm3558|||Gm3002|||Gm3696|||Gm5796|||Gm3317|||Gm3488|||Gm5795|||Gm3383|||Gm10413|||Gm10409|||Gm3667|||Gm8279|||Gm3264|||Gm3173|||Gm3095|||Gm10340|||Gm33933|||Gm3012|||Gm3373|||Gm5458|||Gm5797|||Gm2897|||Gm10408|||2610042L04Rik|||Gm3636|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm2244|||Gm2888|||Gm3278|||Gm8050|||Gm3043|||Gm8246|||Gm8271|||Gm16434|||Gm3594|||Gm3476|||Gm6337|||Gm3424|||Gm3127|||Gm3159|||Gm3642|||Gm16440|||Gm3739|||Gm3629|||Gm3194|||Gm2237|||LOC101055754|||Gm10338|||LOC102636792	1.00368e-10
D830030K20Rik|||Gm10408|||Gm3043|||Gm10406|||Gm3558|||Gm3383|||Gm3002|||Gm2244|||Gm3278|||Gm8050|||Gm8271|||Gm16440|||Gm5458|||Gm3696|||Gm5796|||Gm2897|||Gm3317|||Gm3264|||Gm3488|||Gm3500|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||4930555G01Rik|||Gm3020|||Gm10409|||Gm2888|||Gm3667|||Gm8279|||Gm9602|||Gm3173|||Gm3095|||Gm10340|||Gm8246|||Gm16434|||Gm33933|||Gm3594|||Gm3476|||Gm6337|||Gm3424|||Gm3012|||Gm3127|||Gm3642|||Gm3373|||Gm3739|||Gm3194|||Gm5797|||Gm3159|||Gm3239|||Gm3629|||Gm2237|||LOC100861615|||LOC101055754|||Gm3005|||Gm10338|||LOC105245673|||LOC105245675|||LOC102636792|||LOC102632113	0
Gm5795|||Gm8279|||Gm3012|||Gm10413|||Gm8246|||Gm5458|||Gm5796|||Gm10406|||Gm3317|||Gm3488|||Gm3500|||Gm3558|||Gm3383|||Gm3002|||Gm2888|||Gm3667|||Gm3264|||Gm3173|||Gm3095|||Gm3424|||Gm3127|||Gm3373|||Gm3696|||Gm5797|||Gm2897|||Gm10408|||Gm3636|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm10409|||Gm2244|||Gm3278|||Gm8050|||Gm3043|||Gm10340|||Gm8271|||Gm16434|||Gm33933|||Gm3594|||Gm3476|||Gm6337|||Gm3159|||Gm3642|||Gm16440|||Gm3739|||Gm3629|||2610042L04Rik|||Gm9602|||Gm3239|||Gm3194|||Gm2237|||Gm10338|||LOC102636792|||LOC100861615|||LOC101055754	4.31403e-07
Gm10340|||Gm5796|||Gm10406|||Gm3317|||Gm3488|||Gm3558|||Gm3383|||Gm3002|||Gm3667|||Gm3264|||Gm3696|||Gm2897|||Gm10408|||Gm3500|||Gm3020|||Gm10409|||Gm2244|||Gm3278|||Gm8050|||Gm3173|||Gm3095|||Gm3043|||Gm8271|||Gm33933|||Gm16440|||Gm3373|||Gm3739|||Gm5458|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||4930555G01Rik|||D830030K20Rik|||Gm2888|||Gm8279|||Gm9602|||Gm8246|||Gm16434|||Gm3594|||Gm6337|||Gm3424|||Gm3012|||Gm3127|||Gm3159|||Gm3642|||Gm3194|||Gm5797|||Gm3476|||Gm3239|||Gm3629|||Gm2237|||LOC100861615|||LOC101055754|||Gm3005|||LOC105245675	0
Gm2897|||Gm3194|||Gm5796|||Gm10406|||Gm3558|||Gm3383|||Gm3002|||Gm3696|||Gm3317|||Gm3488|||Gm3500|||Gm10409|||Gm3667|||Gm3264|||Gm10340|||Gm3373|||Gm5458|||Gm10408|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm2244|||Gm3278|||Gm8050|||Gm8279|||Gm3173|||Gm3095|||Gm3043|||Gm8246|||Gm8271|||Gm16434|||Gm33933|||Gm3594|||Gm3476|||Gm3012|||Gm3642|||Gm16440|||Gm3739|||Gm5797|||Gm2888|||Gm9602|||Gm6337|||Gm3424|||Gm3127|||Gm3159|||Gm3239|||Gm3629|||Gm2237|||LOC100861615|||LOC101055754	0
Gm3264	1.87205e-05
Gm8279|||Gm3012|||Gm5795|||Gm10413|||Gm8246|||Gm5458|||Gm5796|||Gm10406|||Gm3317|||Gm3488|||Gm3500|||Gm3558|||Gm3383|||Gm3002|||Gm2888|||Gm3667|||Gm3264|||Gm3173|||Gm3095|||Gm3424|||Gm3127|||Gm3373|||Gm3696|||Gm5797|||Gm2897|||Gm10408|||Gm3636|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm10409|||Gm2244|||Gm3278|||Gm8050|||Gm3043|||Gm10340|||Gm8271|||Gm16434|||Gm33933|||Gm3594|||Gm3476|||Gm6337|||Gm3159|||Gm3642|||Gm16440|||Gm3739|||Gm3629|||2610042L04Rik|||Gm9602|||Gm3239|||Gm3194|||Gm2237|||Gm10338|||LOC102636792|||LOC100861615|||LOC101055754|||Gm3005	4.31403e-07
Gm10406|||Gm3383|||4930555G01Rik|||Gm3696|||Gm5796|||Gm3239|||Gm3558|||Gm3002|||Gm2897|||Gm3317|||Gm3488|||Gm3500|||Gm10409|||Gm3667|||Gm3264|||Gm3095|||Gm10340|||Gm3373|||Gm5458|||Gm10408|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||D830030K20Rik|||Gm3020|||Gm2244|||Gm3278|||Gm8050|||Gm8279|||Gm3173|||Gm3043|||Gm8246|||Gm8271|||Gm16434|||Gm33933|||Gm3012|||Gm3642|||Gm16440|||Gm3739|||Gm3194|||Gm5797|||Gm2888|||Gm9602|||Gm3594|||Gm3476|||Gm6337|||Gm3424|||Gm3127|||Gm3159|||Gm3629|||Gm2237|||LOC100861615	0
Gm3500|||Gm3558|||Gm3383|||Gm3373|||Gm3194|||Gm10406|||Gm3173|||Gm5796|||Gm3002|||Gm3264|||Gm3095|||Gm10340|||Gm33933|||Gm3696|||Gm2897|||Gm3317|||Gm3488|||Gm3020|||Gm10409|||Gm3278|||Gm3667|||Gm8271|||Gm16440|||Gm3739|||Gm5458|||Gm10408|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||4930555G01Rik|||D830030K20Rik|||Gm2244|||Gm8050|||Gm8279|||Gm3043|||Gm8246|||Gm16434|||Gm3594|||Gm3424|||Gm3012|||Gm3159|||Gm3642|||Gm5797|||Gm2888|||Gm2956|||Gm9602|||Gm38690|||Gm3476|||Gm6337|||Gm38418|||Gm3127|||Gm16525|||Gm8108	0
Gm10410|||1700110I01Rik|||Gm3050|||Gm2977|||4930521O11Rik|||Gm36704|||Gm3629|||Gm41102	0
Gm16440|||Gm10408|||Gm2244|||Gm3278|||Gm8050|||Gm8271|||Gm3696|||Gm5796|||Gm10406|||Gm2897|||Gm3317|||Gm3488|||Gm3500|||Gm3558|||Gm3383|||D830030K20Rik|||Gm3002|||Gm3667|||Gm3264|||Gm3095|||Gm3043|||Gm10340|||Gm33933|||Gm3373|||Gm5458|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||4930555G01Rik|||Gm3020|||Gm10409|||Gm2888|||Gm8279|||Gm9602|||Gm3173|||Gm8246|||Gm16434|||Gm3594|||Gm6337|||Gm3424|||Gm3012|||Gm3127|||Gm3642|||Gm3739|||Gm3194|||Gm5797|||Gm3476|||Gm3159|||Gm3239|||Gm3629|||Gm2237|||LOC100861615|||LOC101055754	0
Gm3696|||Gm3667|||Gm8050|||Gm3636|||Gm33933|||Gm3642|||Gm5796|||Gm10406|||Gm3317|||Gm3488|||Gm3500|||Gm3558|||Gm3383|||Gm3002|||Gm3373|||Gm2897|||Gm10408|||2610042L04Rik|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm10409|||Gm2244|||Gm3278|||Gm3264|||Gm3173|||Gm3095|||Gm3043|||Gm10340|||Gm8271|||Gm16434|||Gm16440|||Gm3739|||Gm5458|||Gm5797|||Gm5795|||Gm10413|||Gm2888|||Gm8279|||Gm9602|||Gm8246|||Gm3594|||Gm3476|||Gm6337|||Gm3424|||Gm3012|||Gm3127|||Gm3159|||Gm3239|||Gm3629|||Gm3194|||Gm2237	0
Gm5796|||Gm3696|||Gm3002|||Gm10406|||Gm3317|||Gm3488|||Gm3500|||Gm3558|||Gm3383|||Gm3278|||Gm3667|||Gm8050|||Gm3264|||Gm3173|||Gm3095|||Gm10340|||Gm8271|||Gm33933|||Gm16440|||Gm3373|||Gm3739|||Gm5458|||Gm2897|||Gm10408|||Gm5795|||2610042L04Rik|||Gm3636|||Gm10413|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm10409|||Gm2244|||Gm2888|||Gm8279|||Gm3043|||Gm8246|||Gm16434|||Gm3594|||Gm3476|||Gm3424|||Gm3012|||Gm3127|||Gm3642|||Gm3194|||Gm5797|||Gm9602|||Gm6337|||Gm3159|||Gm3239|||Gm3629|||Gm2237|||LOC101055754|||Gm3005|||LOC100861615	0
Gm33933|||Gm3594|||Gm3002|||Gm3264|||Gm5796|||Gm3317|||Gm3488|||Gm3558|||Gm10406|||Gm3173|||Gm3095|||Gm10340|||Gm3373|||Gm3739|||Gm5458|||Gm3696|||Gm5797|||Gm2897|||Gm10408|||Gm3500|||Gm5795|||Gm3383|||2610042L04Rik|||Gm10413|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm10409|||Gm2244|||Gm2888|||Gm3278|||Gm3667|||Gm8050|||Gm2956|||Gm8279|||Gm9602|||Gm3043|||Gm38690|||Gm8246|||Gm8271|||Gm16434|||Gm3476|||Gm6337|||Gm38418|||Gm3424|||Gm3012|||Gm3127|||Gm3159|||Gm3642|||Gm16440|||Gm16525|||Gm8108|||Gm3194|||Gm3239|||Gm3248|||Gm3636	0
Gm3696|||LOC100861615	0.00140547
Gm10406|||Gm3636|||Gm3667|||Gm3739|||Gm5796|||Gm3696|||Gm2897|||Gm3317|||Gm3488|||Gm3500|||Gm3558|||Gm3383|||Gm10409|||Gm3002|||Gm3264|||Gm3095|||Gm33933|||Gm3373|||Gm5458|||Gm5797|||Gm10408|||Gm5795|||2610042L04Rik|||Gm10413|||4930555G01Rik|||D830030K20Rik|||Gm3020|||Gm2244|||Gm3278|||Gm8050|||Gm8279|||Gm3173|||Gm3043|||Gm10340|||Gm8246|||Gm8271|||Gm16434|||Gm3476|||Gm3424|||Gm3012|||Gm3642|||Gm16440|||Gm3194|||Gm2888|||Gm2956|||Gm9602|||Gm38690|||Gm3594|||Gm6337|||Gm38418|||Gm3127|||Gm3159|||Gm16525|||Gm8108	0
Gm3629|||1700110I01Rik|||4930521O11Rik|||Gm3050|||Gm2977|||Gm10410|||Gm36704|||Gm41102	0
